ensembl,symbol
ENSG00000211459,MT-RNR1
ENSG00000211491,MIR320D1
ENSG00000211498,ENSG00000211498
ENSG00000211513,MIR320E
ENSG00000211553,ENSG00000211553
ENSG00000211563,MIR3065
ENSG00000211571,ENSG00000211571
ENSG00000211578,MIR766
ENSG00000211580,MIR769
ENSG00000211581,MIR765
ENSG00000211593,IGKJ5
ENSG00000211594,IGKJ4
ENSG00000211595,IGKJ3
ENSG00000211598,IGKV4-1
ENSG00000211599,IGKV5-2
ENSG00000211611,IGKV6-21
ENSG00000211623,IGKV2D-26
ENSG00000211625,IGKV3D-20
ENSG00000211626,IGKV6D-41
ENSG00000211630,ENSG00000211630
ENSG00000211632,IGKV3D-11
ENSG00000211637,IGLV4-69
ENSG00000211638,IGLV8-61
ENSG00000211639,IGLV4-60
ENSG00000211640,IGLV6-57
ENSG00000211642,IGLV10-54
ENSG00000211643,IGLV5-52
ENSG00000211644,IGLV1-51
ENSG00000211645,IGLV1-50
ENSG00000211647,IGLV5-48
ENSG00000211648,IGLV1-47
ENSG00000211649,IGLV7-46
ENSG00000211650,IGLV5-45
ENSG00000211651,IGLV1-44
ENSG00000211652,IGLV7-43
ENSG00000211653,IGLV1-40
ENSG00000211654,IGLV5-37
ENSG00000211655,IGLV1-36
ENSG00000211658,IGLV3-27
ENSG00000211659,IGLV3-25
ENSG00000211660,IGLV2-23
ENSG00000211661,IGLV3-22
ENSG00000211662,IGLV3-21
ENSG00000211663,IGLV3-19
ENSG00000211664,IGLV2-18
ENSG00000211665,IGLV3-16
ENSG00000211666,IGLV2-14
ENSG00000211667,IGLV3-12
ENSG00000211668,IGLV2-11
ENSG00000211669,IGLV3-10
ENSG00000211670,IGLV3-9
ENSG00000211671,ENSG00000211671
ENSG00000211672,IGLV4-3
ENSG00000211673,IGLV3-1
ENSG00000211674,IGLJ1
ENSG00000211676,IGLJ2
ENSG00000211677,IGLC2
ENSG00000211678,IGLJ3
ENSG00000211679,IGLC3
ENSG00000211683,ENSG00000211683
ENSG00000211685,IGLC7
ENSG00000211687,TRGJ2
ENSG00000211688,TRGJP2
ENSG00000211689,TARP
ENSG00000211691,TRGJP
ENSG00000211692,TRGJP1
ENSG00000211694,TRGV10
ENSG00000211695,TRGV9
ENSG00000211696,TRGV8
ENSG00000211697,TRGV5
ENSG00000211698,TRGV4
ENSG00000211699,TRGV3
ENSG00000211701,TRGV1
ENSG00000211706,TRBV6-1
ENSG00000211707,TRBV7-1
ENSG00000211710,TRBV4-1
ENSG00000211713,TRBV6-4
ENSG00000211714,TRBV7-3
ENSG00000211715,TRBV5-3
ENSG00000211716,TRBV9
ENSG00000211717,TRBV10-1
ENSG00000211720,TRBV11-1
ENSG00000211721,TRBV6-5
ENSG00000211724,TRBV6-6
ENSG00000211725,TRBV5-5
ENSG00000211727,TRBV7-6
ENSG00000211728,TRBV5-6
ENSG00000211731,TRBV5-7
ENSG00000211732,ENSG00000211732
ENSG00000211734,TRBV5-1
ENSG00000211739,TRBV12-2
ENSG00000211745,TRBV4-2
ENSG00000211746,TRBV19
ENSG00000211747,TRBV20-1
ENSG00000211749,TRBV23-1
ENSG00000211750,TRBV24-1
ENSG00000211751,TRBC1
ENSG00000211752,TRBV27
ENSG00000211753,TRBV28
ENSG00000211764,TRBJ2-1
ENSG00000211765,TRBJ2-2
ENSG00000211766,TRBJ2-2P
ENSG00000211767,TRBJ2-3
ENSG00000211768,TRBJ2-4
ENSG00000211769,TRBJ2-5
ENSG00000211770,TRBJ2-6
ENSG00000211771,TRBJ2-7
ENSG00000211772,TRBC2
ENSG00000211776,TRAV2
ENSG00000211777,TRAV3
ENSG00000211778,TRAV4
ENSG00000211779,TRAV5
ENSG00000211780,TRAV6
ENSG00000211781,TRAV7
ENSG00000211782,TRAV8-1
ENSG00000211783,TRAV9-1
ENSG00000211784,TRAV10
ENSG00000211785,TRAV12-1
ENSG00000211786,TRAV8-2
ENSG00000211787,TRAV8-3
ENSG00000211788,TRAV13-1
ENSG00000211789,TRAV12-2
ENSG00000211790,TRAV8-4
ENSG00000211791,TRAV13-2
ENSG00000211792,TRAV14DV4
ENSG00000211793,TRAV9-2
ENSG00000211794,TRAV12-3
ENSG00000211795,TRAV8-6
ENSG00000211796,TRAV16
ENSG00000211797,TRAV17
ENSG00000211798,TRAV18
ENSG00000211799,TRAV19
ENSG00000211800,TRAV20
ENSG00000211801,TRAV21
ENSG00000211802,TRAV22
ENSG00000211803,TRAV23DV6
ENSG00000211804,TRDV1
ENSG00000211805,TRAV24
ENSG00000211806,TRAV25
ENSG00000211807,TRAV26-1
ENSG00000211809,TRAV27
ENSG00000211810,TRAV29DV5
ENSG00000211812,TRAV26-2
ENSG00000211813,TRAV34
ENSG00000211814,TRAV35
ENSG00000211815,TRAV36DV7
ENSG00000211816,TRAV38-1
ENSG00000211817,TRAV38-2DV8
ENSG00000211818,TRAV39
ENSG00000211819,TRAV40
ENSG00000211820,TRAV41
ENSG00000211821,TRDV2
ENSG00000211825,TRDJ1
ENSG00000211826,TRDJ4
ENSG00000211827,TRDJ2
ENSG00000211828,TRDJ3
ENSG00000211829,TRDC
ENSG00000211832,TRAJ59
ENSG00000211833,TRAJ58
ENSG00000211834,TRAJ57
ENSG00000211835,TRAJ56
ENSG00000211836,TRAJ54
ENSG00000211837,TRAJ53
ENSG00000211838,TRAJ52
ENSG00000211839,TRAJ50
ENSG00000211840,TRAJ49
ENSG00000211841,TRAJ48
ENSG00000211842,TRAJ47
ENSG00000211843,TRAJ46
ENSG00000211844,TRAJ45
ENSG00000211845,TRAJ44
ENSG00000211846,TRAJ43
ENSG00000211847,TRAJ42
ENSG00000211848,TRAJ41
ENSG00000211849,TRAJ40
ENSG00000211850,TRAJ39
ENSG00000211851,TRAJ38
ENSG00000211852,ENSG00000211852
ENSG00000211853,ENSG00000211853
ENSG00000211854,TRAJ35
ENSG00000211855,TRAJ34
ENSG00000211856,TRAJ33
ENSG00000211857,TRAJ32
ENSG00000211858,TRAJ31
ENSG00000211859,TRAJ30
ENSG00000211860,TRAJ29
ENSG00000211861,TRAJ28
ENSG00000211862,TRAJ27
ENSG00000211863,TRAJ26
ENSG00000211864,TRAJ25
ENSG00000211865,TRAJ24
ENSG00000211866,TRAJ23
ENSG00000211867,TRAJ22
ENSG00000211868,TRAJ21
ENSG00000211869,TRAJ20
ENSG00000211870,TRAJ19
ENSG00000211871,TRAJ18
ENSG00000211872,TRAJ17
ENSG00000211873,TRAJ16
ENSG00000211874,ENSG00000211874
ENSG00000211875,TRAJ14
ENSG00000211876,TRAJ13
ENSG00000211877,TRAJ12
ENSG00000211878,TRAJ11
ENSG00000211879,TRAJ10
ENSG00000211880,TRAJ9
ENSG00000211881,TRAJ8
ENSG00000211882,TRAJ7
ENSG00000211883,TRAJ6
ENSG00000211884,TRAJ5
ENSG00000211885,TRAJ4
ENSG00000211886,TRAJ3
ENSG00000211887,TRAJ2
ENSG00000211888,TRAJ1
ENSG00000211890,IGHA2
ENSG00000211891,IGHE
ENSG00000211892,IGHG4
ENSG00000211893,IGHG2
ENSG00000211895,IGHA1
ENSG00000211896,IGHG1
ENSG00000211897,IGHG3
ENSG00000211898,IGHD
ENSG00000211899,IGHM
ENSG00000211900,IGHJ6
ENSG00000211904,IGHJ2
ENSG00000211905,IGHJ1
ENSG00000211911,IGHD3-22
ENSG00000211914,IGHD6-19
ENSG00000211917,IGHD3-16
ENSG00000211918,IGHD2-15
ENSG00000211921,IGHD5-12
ENSG00000211923,IGHD3-10
ENSG00000211924,IGHD3-9
ENSG00000211930,IGHD3-3
ENSG00000211931,IGHD2-2
ENSG00000211933,IGHV6-1
ENSG00000211934,IGHV1-2
ENSG00000211935,IGHV1-3
ENSG00000211936,ENSG00000211936
ENSG00000211937,IGHV2-5
ENSG00000211938,IGHV3-7
ENSG00000211939,ENSG00000211939
ENSG00000211940,ENSG00000211940
ENSG00000211941,IGHV3-11
ENSG00000211942,IGHV3-13
ENSG00000211943,IGHV3-15
ENSG00000211944,IGHV3-16
ENSG00000211945,IGHV1-18
ENSG00000211946,IGHV3-20
ENSG00000211947,IGHV3-21
ENSG00000211949,IGHV3-23
ENSG00000211950,IGHV1-24
ENSG00000211951,IGHV2-26
ENSG00000211952,IGHV4-28
ENSG00000211953,ENSG00000211953
ENSG00000211955,IGHV3-33
ENSG00000211956,IGHV4-34
ENSG00000211957,IGHV3-35
ENSG00000211958,IGHV3-38
ENSG00000211959,IGHV4-39
ENSG00000211961,IGHV1-45
ENSG00000211962,IGHV1-46
ENSG00000211964,IGHV3-48
ENSG00000211965,IGHV3-49
ENSG00000211966,IGHV5-51
ENSG00000211967,IGHV3-53
ENSG00000211968,IGHV1-58
ENSG00000211970,IGHV4-61
ENSG00000211972,IGHV3-66
ENSG00000211973,IGHV1-69
ENSG00000211974,IGHV2-70D
ENSG00000211976,IGHV3-73
ENSG00000211978,IGHV5-78
ENSG00000211979,IGHV7-81
ENSG00000211990,ENSG00000211990
ENSG00000212027,MIR374B
ENSG00000212084,ENSG00000212084
ENSG00000212093,ENSG00000212093
ENSG00000212114,ENSG00000212114
ENSG00000212125,TAS2R15P
ENSG00000212126,TAS2R50
ENSG00000212128,TAS2R13
ENSG00000212135,SNORD67
ENSG00000212138,RNA5SP372
ENSG00000212174,ENSG00000212174
ENSG00000212175,LOC124900537
ENSG00000212176,RNA5SP207
ENSG00000212182,LOC124906194
ENSG00000212186,RNU6-258P
ENSG00000212190,RNU6-298P
ENSG00000212195,LOC124904154
ENSG00000212197,ENSG00000212197
ENSG00000212205,Y_RNA
ENSG00000212224,LOC124900463
ENSG00000212232,SNORD17
ENSG00000212240,RNU6-930P
ENSG00000212242,RNA5SP219
ENSG00000212257,RNU6-1176P
ENSG00000212283,SNORD89
ENSG00000212293,LOC124903256
ENSG00000212303,RNU6-1154P
ENSG00000212304,SNORD12
ENSG00000212306,Y_RNA
ENSG00000212327,RNU6-882P
ENSG00000212332,RNU6-780P
ENSG00000212335,Y_RNA
ENSG00000212342,LOC124900269
ENSG00000212348,RNU6-1300P
ENSG00000212370,RNU6-482P
ENSG00000212371,ENSG00000212371
ENSG00000212391,LOC124900533
ENSG00000212402,SNORA74B
ENSG00000212420,RNU6-1111P
ENSG00000212440,SNORA75
ENSG00000212443,SNORA53
ENSG00000212445,LOC124900379
ENSG00000212452,SNORD69
ENSG00000212456,ENSG00000212456
ENSG00000212461,LOC124900332
ENSG00000212464,SNORA12
ENSG00000212479,LOC124905065
ENSG00000212493,SNORD19
ENSG00000212510,RNU6-972P
ENSG00000212525,RNA5SP212
ENSG00000212526,RNU6-466P
ENSG00000212534,SNORD70
ENSG00000212536,RNA5SP474
ENSG00000212541,RNU6-510P
ENSG00000212542,RNA5SP496
ENSG00000212544,ENSG00000212544
ENSG00000212549,RNA5SP354
ENSG00000212552,ENSG00000212552
ENSG00000212567,LOC124900202
ENSG00000212572,RNU6-903P
ENSG00000212579,LOC124900228
ENSG00000212582,ENSG00000212582
ENSG00000212588,SNORA26
ENSG00000212607,SNORA3B
ENSG00000212624,LOC124900447
ENSG00000212657,KRTAP16-1
ENSG00000212663,ENSG00000212663
ENSG00000212695,RPL18AP11
ENSG00000212766,EWSAT1
ENSG00000212769,HMGN2P8
ENSG00000212789,ST13P5
ENSG00000212802,RPL15P3
ENSG00000212829,RPS26P3
ENSG00000212884,ENSG00000212884
ENSG00000212930,ENSG00000212930
ENSG00000212935,KRTAP10-3
ENSG00000212939,ENSG00000212939
ENSG00000212961,HNRNPA1P40
ENSG00000212997,ENSG00000212997
ENSG00000213003,BTF3P12
ENSG00000213005,PTTG3P
ENSG00000213013,RPS15AP36
ENSG00000213014,VN2R17P
ENSG00000213018,PABPN1P1
ENSG00000213025,COX20P1
ENSG00000213026,CFL1P4
ENSG00000213028,KIAA1191P3
ENSG00000213033,AURKAP1
ENSG00000213041,RPL17P8
ENSG00000213045,ENSG00000213045
ENSG00000213046,EEF1A1P32
ENSG00000213049,HNRNPA1P34
ENSG00000213050,TPM3P1
ENSG00000213055,EEF1B2P7
ENSG00000213058,ENSG00000213058
ENSG00000213060,ENSG00000213060
ENSG00000213061,PFN1P11
ENSG00000213062,ENSG00000213062
ENSG00000213071,LPAL2
ENSG00000213073,CHP1P2
ENSG00000213075,RPL31P11
ENSG00000213080,ENSG00000213080
ENSG00000213082,PPP1R14BP2
ENSG00000213089,PDCL3P5
ENSG00000213090,SCYL2P1
ENSG00000213109,RPL7AP37
ENSG00000213131,YWHAZP4
ENSG00000213135,ENSG00000213135
ENSG00000213137,ARF1P2
ENSG00000213144,ENSG00000213144
ENSG00000213149,CNN2P9
ENSG00000213150,ENSG00000213150
ENSG00000213152,RPL7AP60
ENSG00000213169,RPL8P4
ENSG00000213172,ENSG00000213172
ENSG00000213178,RPL22P1
ENSG00000213180,RPL36AP48
ENSG00000213188,YBX1P4
ENSG00000213197,NUDCP1
ENSG00000213204,ENSG00000213204
ENSG00000213205,STRADBP1
ENSG00000213212,NCLP1
ENSG00000213216,ENSG00000213216
ENSG00000213222,TOMM40P4
ENSG00000213225,NOC2LP1
ENSG00000213228,RPL12P38
ENSG00000213234,ST13P10
ENSG00000213235,EEF1A1P16
ENSG00000213236,YWHAZP2
ENSG00000213237,PTMAP10
ENSG00000213250,RBMS2P1
ENSG00000213253,RPL12P42
ENSG00000213260,YWHAZP5
ENSG00000213261,EEF1B2P6
ENSG00000213262,VDAC2P3
ENSG00000213264,NIP7P2
ENSG00000213269,RPS6P26
ENSG00000213272,RPL7AP9
ENSG00000213275,IFITM9P
ENSG00000213277,MARCKSL1P1
ENSG00000213279,ENSG00000213279
ENSG00000213280,RPS10P15
ENSG00000213290,PGK1P2
ENSG00000213293,RPL28P5
ENSG00000213300,HNRNPA3P6
ENSG00000213303,RPS12P32
ENSG00000213304,RPL18AP13
ENSG00000213305,HNRNPCP6
ENSG00000213307,RPL18P11
ENSG00000213315,RPS18P2
ENSG00000213326,RPS7P11
ENSG00000213361,RPL36P12
ENSG00000213362,FTH1P12
ENSG00000213363,RPS3P6
ENSG00000213365,LOC401703
ENSG00000213371,NAP1L1P3
ENSG00000213384,EIF4E2P1
ENSG00000213385,RPL7AP39
ENSG00000213386,ENSG00000213386
ENSG00000213394,RPSAP46
ENSG00000213399,RPS2P17
ENSG00000213400,RPL12P18
ENSG00000213406,ANXA2P1
ENSG00000213409,C1QBPP2
ENSG00000213410,ENSG00000213410
ENSG00000213411,RBM22P2
ENSG00000213414,LOC345471
ENSG00000213430,HSPD1P1
ENSG00000213433,RPLP1P6
ENSG00000213434,VTI1BP2
ENSG00000213435,ATP6V0CP3
ENSG00000213438,YBX2P1
ENSG00000213440,H2AZP1
ENSG00000213442,RPL18AP3
ENSG00000213443,NPM1P7
ENSG00000213453,FTH1P3
ENSG00000213478,CFL1P2
ENSG00000213484,EIF4A1P8
ENSG00000213492,NT5C3AP1
ENSG00000213493,ACTN4P1
ENSG00000213494,ENSG00000213494
ENSG00000213500,LAP3P2
ENSG00000213509,PPIAP16
ENSG00000213512,GBP7
ENSG00000213513,IMPDH1P5
ENSG00000213519,RPL36P7
ENSG00000213529,RPL32P22
ENSG00000213539,YBX1P6
ENSG00000213542,RPL7AP43
ENSG00000213553,RPLP0P6
ENSG00000213557,RPL31P43
ENSG00000213569,GTF3C6P2
ENSG00000213590,ENSG00000213590
ENSG00000213592,PPIAP42
ENSG00000213598,RPL31P4
ENSG00000213600,ENSG00000213600
ENSG00000213608,SLC25A14P1
ENSG00000213609,RPL7AP50
ENSG00000213612,FAM220CP
ENSG00000213613,RPL11P3
ENSG00000213621,RPSAP54
ENSG00000213640,EEF1DP4
ENSG00000213669,RPL21P86
ENSG00000213671,OLA1P2
ENSG00000213683,SNRPA1P2
ENSG00000213684,LDHBP2
ENSG00000213693,SEC14L1P1
ENSG00000213698,CAPZA1P3
ENSG00000213700,RPL17P50
ENSG00000213706,RHOG2P
ENSG00000213707,HMGB1P10
ENSG00000213713,PIGCP1
ENSG00000213726,RPS2P52
ENSG00000213731,RAB5CP1
ENSG00000213740,SERBP1P1
ENSG00000213742,ZNF337-AS1
ENSG00000213744,RPS10P14
ENSG00000213753,RPL23AP79
ENSG00000213754,KPNA4P1
ENSG00000213757,RPS3AP20
ENSG00000213763,ACTBP2
ENSG00000213770,FAM210CP
ENSG00000213777,VN1R103P
ENSG00000213779,RPL29P21
ENSG00000213790,OLA1P1
ENSG00000213793,ZNF888
ENSG00000213816,CNN2P4
ENSG00000213828,ENSG00000213828
ENSG00000213830,CFL1P5
ENSG00000213839,TMX2P1
ENSG00000213842,SUGT1P2
ENSG00000213846,ENSG00000213846
ENSG00000213849,RPL31P18
ENSG00000213853,EMP2
ENSG00000213857,ACTBP15
ENSG00000213860,RPL21P75
ENSG00000213862,RPL7AP62
ENSG00000213864,EEF1B2P2
ENSG00000213866,YBX1P10
ENSG00000213867,RPL27P1
ENSG00000213871,TAF9BP1
ENSG00000213872,RPL32P11
ENSG00000213876,RPL7AP64
ENSG00000213881,NPM1P6
ENSG00000213885,RPL13AP7
ENSG00000213891,RPL3P6
ENSG00000213892,CEACAM16
ENSG00000213904,LIPE-AS1
ENSG00000213922,ENSG00000213922
ENSG00000213925,NPM1P33
ENSG00000213939,RPS12P29
ENSG00000213942,RPL31P10
ENSG00000213956,ENSG00000213956
ENSG00000213963,AGPS-DT
ENSG00000213970,RPS15P7
ENSG00000213972,HNRNPA3P17
ENSG00000213973,ZNF99
ENSG00000213976,ENSG00000213976
ENSG00000213985,ACTR2P2
ENSG00000213994,PFKFB3-AS1
ENSG00000213997,PGAM1P7
ENSG00000214006,ENSG00000214006
ENSG00000214016,RPSAP61
ENSG00000214018,RRM2P3
ENSG00000214019,RBM39P1
ENSG00000214027,ARPC3P5
ENSG00000214045,IMPDH1P2
ENSG00000214047,RPS11P7
ENSG00000214049,LOC124900418
ENSG00000214062,RPL7P17
ENSG00000214067,ENSG00000214067
ENSG00000214070,MANEALP1
ENSG00000214076,CPSF1P1
ENSG00000214093,RPS18P14
ENSG00000214102,WEE2
ENSG00000214105,ENSG00000214105
ENSG00000214109,ENSG00000214109
ENSG00000214110,LDHAP4
ENSG00000214124,SNRPEP9
ENSG00000214128,TMEM213
ENSG00000214135,SDHAP4
ENSG00000214140,PRCD
ENSG00000214142,RPL7P60
ENSG00000214146,LINC02026
ENSG00000214174,AMZ2P1
ENSG00000214176,PLEKHM1P1
ENSG00000214179,ENSG00000214179
ENSG00000214181,ENSG00000214181
ENSG00000214182,PTMAP5
ENSG00000214184,GCC2-AS1
ENSG00000214185,XPOTP1
ENSG00000214188,ST7-OT4
ENSG00000214189,ZNF788P
ENSG00000214190,RNF152P1
ENSG00000214192,UBE2V1P2
ENSG00000214198,TTC41P
ENSG00000214199,EEF1A1P12
ENSG00000214203,RPS4XP1
ENSG00000214215,ENSG00000214215
ENSG00000214223,HNRNPA1P10
ENSG00000214239,ENSG00000214239
ENSG00000214243,ENSG00000214243
ENSG00000214248,ENSG00000214248
ENSG00000214263,RPSAP53
ENSG00000214264,KCTD9P4
ENSG00000214269,LGMNP1
ENSG00000214279,SCART1
ENSG00000214283,RAD51AP1P1
ENSG00000214290,POU2AF3
ENSG00000214297,ALDOAP2
ENSG00000214301,MAF1P1
ENSG00000214321,CBX1P4
ENSG00000214322,CBX1P2
ENSG00000214325,ENSG00000214325
ENSG00000214331,PDPR2P
ENSG00000214351,OR1X5P
ENSG00000214353,VAC14-AS1
ENSG00000214354,PAFAH1B1P1
ENSG00000214359,RPL18P10
ENSG00000214376,VSTM5
ENSG00000214391,TUBAP2
ENSG00000214401,KANSL1-AS1
ENSG00000214424,FAM149B1P1
ENSG00000214425,LRRC37A4P
ENSG00000214432,VPS33B-DT
ENSG00000214433,GOLGA2P8
ENSG00000214439,FAM185BP
ENSG00000214455,RCN1P2
ENSG00000214460,TPT1P6
ENSG00000214465,SMARCE1P6
ENSG00000214479,ENSG00000214479
ENSG00000214485,RPL7P1
ENSG00000214487,OR7E148P
ENSG00000214491,SEC14L6
ENSG00000214510,SPINK13
ENSG00000214511,HIGD1C
ENSG00000214525,ENSG00000214525
ENSG00000214526,RPS10P30
ENSG00000214534,ZNF705EP
ENSG00000214535,RPS15AP1
ENSG00000214541,RPS4XP3
ENSG00000214544,GTF2IRD2P1
ENSG00000214546,ENSG00000214546
ENSG00000214549,SDHCP2
ENSG00000214552,COPS8P2
ENSG00000214558,ZC3H11C
ENSG00000214593,ENSG00000214593
ENSG00000214612,RPS19P1
ENSG00000214626,POLR3DP1
ENSG00000214628,NDUFB5P2
ENSG00000214650,LOC105370047
ENSG00000214651,LOC645482
ENSG00000214652,ZNF727
ENSG00000214654,B3GALT9
ENSG00000214659,KRT8P26
ENSG00000214717,ZBED1
ENSG00000214719,ENSG00000214719
ENSG00000214725,CDIPTOSP
ENSG00000214748,ENSG00000214748
ENSG00000214759,RPL36AP2
ENSG00000214760,RPL21P1
ENSG00000214761,HNRNPA1P15
ENSG00000214765,SEPTIN7P2
ENSG00000214770,ENSG00000214770
ENSG00000214772,GUCY2C-AS1
ENSG00000214773,ENSG00000214773
ENSG00000214776,ENSG00000214776
ENSG00000214783,ENSG00000214783
ENSG00000214788,ENSG00000214788
ENSG00000214796,TUBA5P
ENSG00000214803,LOC101927588
ENSG00000214812,ARL8BP2
ENSG00000214820,MPRIPP1
ENSG00000214826,DDX12P
ENSG00000214832,UPF3AP2
ENSG00000214846,RPL10AP7
ENSG00000214851,LINC00612
ENSG00000214867,SRSF9P1
ENSG00000214871,ENSG00000214871
ENSG00000214875,MED28P1
ENSG00000214881,TMEM14DP
ENSG00000214888,NPAP1P9
ENSG00000214892,USP8P1
ENSG00000214894,LINC00243
ENSG00000214914,RPL23AP3
ENSG00000214917,RPS15AP35
ENSG00000214922,HLA-F-AS1
ENSG00000214943,GPR33
ENSG00000214955,ENSG00000214955
ENSG00000214975,PPIAP29
ENSG00000214982,ENSG00000214982
ENSG00000214988,RPL7AP26
ENSG00000214998,CCNB2P1
ENSG00000215007,DNAJA1P3
ENSG00000215009,ACSM4
ENSG00000215018,COL28A1
ENSG00000215022,LOC100130357
ENSG00000215030,RPL13P12
ENSG00000215032,GNL3LP1
ENSG00000215039,CD27-AS1
ENSG00000215044,ENSG00000215044
ENSG00000215049,PRDX2P1
ENSG00000215057,PKMP5
ENSG00000215066,ENSG00000215066
ENSG00000215068,ANXA2R-AS1
ENSG00000215088,RPS5P3
ENSG00000215093,EEF1A1P29
ENSG00000215096,IFITM8P
ENSG00000215105,TTC3P1
ENSG00000215120,SOCS6P1
ENSG00000215131,C16orf90
ENSG00000215142,ENSG00000215142
ENSG00000215146,ENSG00000215146
ENSG00000215148,PRSS41
ENSG00000215154,ENSG00000215154
ENSG00000215156,LOC124906497
ENSG00000215158,GUSBP18
ENSG00000215159,ENSG00000215159
ENSG00000215168,ATXN7L3P1
ENSG00000215190,LINC00680
ENSG00000215196,BASP1-AS1
ENSG00000215198,ENSG00000215198
ENSG00000215199,YWHAZP6
ENSG00000215210,RBMXP2
ENSG00000215221,UBA52P6
ENSG00000215246,LINC02982
ENSG00000215256,DHRS4-AS1
ENSG00000215267,AKR1C7P
ENSG00000215274,GAGE10
ENSG00000215277,RNF212B
ENSG00000215283,HMGB3P24
ENSG00000215284,CHMP5P1
ENSG00000215297,ENSG00000215297
ENSG00000215302,WHAMMP4
ENSG00000215306,ENSG00000215306
ENSG00000215319,EIF5P1
ENSG00000215346,ENSG00000215346
ENSG00000215347,SLC25A5P1
ENSG00000215367,TMED11P
ENSG00000215386,MIR99AHG
ENSG00000215388,ACTG1P3
ENSG00000215414,PSMA6P1
ENSG00000215424,MCM3AP-AS1
ENSG00000215441,CTAGE12P
ENSG00000215450,RPS2P54
ENSG00000215458,AATBC
ENSG00000215462,ENSG00000215462
ENSG00000215467,RPL27AP
ENSG00000215481,BCRP3
ENSG00000215482,CALM2P3
ENSG00000215483,LINC00598
ENSG00000215492,HNRNPA1P7
ENSG00000215493,KLHL12P1
ENSG00000215513,ENSG00000215513
ENSG00000215515,IFIT1P1
ENSG00000215527,ENSG00000215527
ENSG00000215533,LINC00189
ENSG00000215548,FRG1JP
ENSG00000215559,ANKRD20A11P
ENSG00000215565,ENSG00000215565
ENSG00000215568,GAB4
ENSG00000215571,GRK6P1
ENSG00000215580,BCORP1
ENSG00000215608,ENSG00000215608
ENSG00000215615,ENSG00000215615
ENSG00000215630,GUSBP9
ENSG00000215699,ENSG00000215699
ENSG00000215700,ENSG00000215700
ENSG00000215704,CELA2B
ENSG00000215705,ENSG00000215705
ENSG00000215750,ENSG00000215750
ENSG00000215760,TAF9BP2
ENSG00000215764,ENSG00000215764
ENSG00000215769,ARHGAP27P1-BPTFP1-KPNA2P3
ENSG00000215771,LRRC37A14P
ENSG00000215781,ENSG00000215781
ENSG00000215785,CFL1P6
ENSG00000215795,LOC100131465
ENSG00000215796,LOC100420880
ENSG00000215811,BTNL10P
ENSG00000215812,ZNF847P
ENSG00000215817,ZC3H11B
ENSG00000215835,EWSR1P1
ENSG00000215838,ENSG00000215838
ENSG00000215840,ENSG00000215840
ENSG00000215841,LOC124902709
ENSG00000215861,ENSG00000215861
ENSG00000215867,KRT18P57
ENSG00000215893,RPL23AP17
ENSG00000215895,HSPA5P1
ENSG00000215899,EEF1A1P46
ENSG00000215902,ENSG00000215902
ENSG00000215910,C1orf167
ENSG00000215914,MMP23A
ENSG00000215933,ENSG00000215933
ENSG00000215946,ENSG00000215946
ENSG00000215972,ENSG00000215972
ENSG00000215979,ENSG00000215979
ENSG00000215984,ENSG00000215984
ENSG00000216035,MIR938
ENSG00000216054,ENSG00000216054
ENSG00000216109,ENSG00000216109
ENSG00000216115,ENSG00000216115
ENSG00000216141,MIR941-2
ENSG00000216197,ENSG00000216197
ENSG00000216204,ENSG00000216204
ENSG00000216285,ENSG00000216285
ENSG00000216316,RPL13AP15
ENSG00000216331,H1-12P
ENSG00000216360,ENSG00000216360
ENSG00000216364,MRPL42P2
ENSG00000216480,RPL21P69
ENSG00000216624,GAPDHP72
ENSG00000216636,RPL7P25
ENSG00000216639,RPL7AP35
ENSG00000216657,GLRX3P2
ENSG00000216775,ENSG00000216775
ENSG00000216809,ENSG00000216809
ENSG00000216813,RPS12P14
ENSG00000216854,RPL17P26
ENSG00000216863,LY86-AS1
ENSG00000216866,RPS2P55
ENSG00000216901,ZNF603P
ENSG00000216921,FAM240C
ENSG00000216977,RPL21P65
ENSG00000216990,HSPD1P10
ENSG00000217004,ENSG00000217004
ENSG00000217026,RPL10P1
ENSG00000217027,TPT1P4
ENSG00000217041,ENSG00000217041
ENSG00000217060,LOC100421093
ENSG00000217075,ENSG00000217075
ENSG00000217078,ENSG00000217078
ENSG00000217083,MTCO2P33
ENSG00000217130,RPS10P13
ENSG00000217159,LARP1P1
ENSG00000217165,ANKRD18EP
ENSG00000217181,RPL21P63
ENSG00000217195,ENSG00000217195
ENSG00000217227,TFGP1
ENSG00000217231,LOC100131041
ENSG00000217241,CBX3P9
ENSG00000217261,POM121L4P
ENSG00000217275,RPS10P1
ENSG00000217325,PRELID1P1
ENSG00000217330,SSXP10
ENSG00000217488,ENSG00000217488
ENSG00000217512,LOC100419073
ENSG00000217527,RPS16P5
ENSG00000217624,YWHAZP10
ENSG00000217643,PTGES3P2
ENSG00000217644,RPL18AP4
ENSG00000217646,H2BC16P
ENSG00000217648,PARLP2
ENSG00000217653,PIMREGP3
ENSG00000217767,NDUFAB1P1
ENSG00000217783,LDHAL6FP
ENSG00000217792,ENSG00000217792
ENSG00000217801,PTPN11BP
ENSG00000217835,RBMXP5
ENSG00000217862,H4C10P
ENSG00000217889,KRT18P48
ENSG00000217897,HSPE1P8
ENSG00000217950,NOC2LP2
